352879,38477243,2018-02-15 00:00:00,02/26/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,11201,445 ALBEE SQUARE WEST,ALBEE SQUARE WEST,WILLOUGHBY STREET,FULTON STREET,,,ADDRESS,BROOKLYN,,,Closed,03/01/2018 07:58:13 PM,02/26/2018 03:34:34 PM,02 BROOKLYN,BROOKLYN,988839.0,190966.0,Unspecified,BROOKLYN,,,,,,,,40.69083313937321,-73.98345226694525,"(40.69083313937321, -73.98345226694525)"
352880,38476914,2018-02-15 00:00:00,02/15/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10026,,,,,MANHATTAN AVENUE,WEST 114 STREET,INTERSECTION,NEW YORK,,,Closed,03/17/2018 07:01:17 AM,02/15/2018 07:14:57 AM,Unspecified MANHATTAN,MANHATTAN,995938.0,232100.0,Unspecified,MANHATTAN,,,,,,,,40.80372907512978,-73.95778209946536,"(40.80372907512978, -73.95778209946536)"
352881,38476770,2018-02-15 00:00:00,02/16/2018 06:05:41 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10002,89 CLINTON STREET,CLINTON STREET,RIVINGTON STREET,DELANCEY STREET,,,ADDRESS,NEW YORK,,,Closed,03/17/2018 11:11:27 PM,02/16/2018 06:05:41 PM,03 MANHATTAN,MANHATTAN,988321.0,201093.0,Unspecified,MANHATTAN,,,,,,,,40.718629623779776,-73.98531402994095,"(40.718629623779776, -73.98531402994095)"
352882,38476769,2018-02-15 00:00:00,03/20/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,11237,1565-1589 GATES AVE,GATES AVE,,,,,LATLONG,BROOKLYN,,,Closed,03/17/2018 03:59:13 PM,03/20/2018 12:00:00 AM,04 BROOKLYN,BROOKLYN,1008702.0,194312.0,Unspecified,BROOKLYN,,,,,,,,40.69998453990255,-73.91181504097064,"(40.69998453990255, -73.91181504097064)"
352883,38476693,2018-02-15 00:00:00,02/16/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11385,804 WOODWARD AVE,WOODWARD AVE,,,,,LATLONG,RIDGEWOOD,,,Closed,03/17/2018 07:51:57 PM,02/16/2018 12:00:00 AM,05 QUEENS,QUEENS,1011081.0,195560.0,Unspecified,QUEENS,,,,,,,,40.70340311205464,-73.90323032670538,"(40.703403112054644, -73.90323032670537)"
352884,38476561,2018-02-15 00:00:00,03/19/2018 04:30:50 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10463,2675 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,BEND,HENRY HUDSON PARKWAY ET 18 SB,,,ADDRESS,BRONX,,,Closed,03/17/2018 11:00:03 AM,03/19/2018 04:30:50 PM,08 BRONX,BRONX,1006958.0,260290.0,Unspecified,BRONX,,,,,,,,40.88108089638215,-73.91788162525349,"(40.88108089638215, -73.91788162525349)"
352885,38476557,2018-02-15 00:00:00,02/28/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Other (Explain Below),11213,1024 MONTGOMERY STREET,MONTGOMERY STREET,UTICA AVENUE,EAST NEW YORK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,03/17/2018 12:35:01 PM,02/28/2018 12:00:00 AM,09 BROOKLYN,BROOKLYN,1003505.0,181296.0,Unspecified,BROOKLYN,,,,,,,,40.664271427215475,-73.93059495473237,"(40.664271427215475, -73.93059495473237)"
352886,38476387,2018-02-15 00:00:00,02/26/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Other Animal,3+ Family Apartment Building,11221,275 KOSCIUSZKO STREET,KOSCIUSZKO STREET,TOMPKINS AVENUE,THROOP AVENUE,,,ADDRESS,BROOKLYN,,,Closed,03/17/2018 05:58:10 PM,02/26/2018 12:00:00 AM,03 BROOKLYN,BROOKLYN,999804.0,191210.0,Unspecified,BROOKLYN,,,,,,,,40.69149038515231,-73.94391240072227,"(40.691490385152306, -73.94391240072227)"
352887,38476241,2018-02-15 00:00:00,02/21/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,11215,408 8 AVENUE,8 AVENUE,4 STREET,5 STREET,,,ADDRESS,BROOKLYN,,,Closed,03/17/2018 04:38:09 PM,02/21/2018 12:00:00 AM,06 BROOKLYN,BROOKLYN,990681.0,182884.0,Unspecified,BROOKLYN,,,,,,,,40.66864873577432,-73.9768178085154,"(40.66864873577432, -73.9768178085154)"
352888,38476226,2018-02-15 00:00:00,02/26/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10027,2238 ADAM CLAYTON POWELL BOULEVARD,ADAM CLAYTON POWELL BOULEVARD,WEST 131 STREET,WEST 132 STREET,,,ADDRESS,NEW YORK,,,Closed,03/01/2018 02:21:23 PM,02/26/2018 03:24:14 PM,10 MANHATTAN,MANHATTAN,999407.0,235558.0,Unspecified,MANHATTAN,,,,,,,,40.813215056281344,-73.94524401600721,"(40.81321505628134, -73.9452440160072)"
352889,38476208,2018-02-15 00:00:00,02/27/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10007,73 WARREN STREET,WARREN STREET,WEST BROADWAY,GREENWICH STREET,,,ADDRESS,NEW YORK,,,Closed,03/01/2018 04:41:07 PM,02/27/2018 12:59:00 PM,01 MANHATTAN,MANHATTAN,981460.0,199811.0,Unspecified,MANHATTAN,,,,,,,,40.71511133787038,-74.0100642823719,"(40.71511133787038, -74.01006428237189)"
