703291,38878643,2018-04-06 00:00:00,04/06/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,3 or More,Other (Explain Below),10007,59 MURRAY STREET,MURRAY STREET,CHURCH STREET,WEST BROADWAY,,,ADDRESS,NEW YORK,,,Closed,04/20/2018 01:09:48 PM,04/12/2018 11:18:35 AM,01 MANHATTAN,MANHATTAN,981532.0,199496.0,Unspecified,MANHATTAN,,,,,,,,40.71424676055124,-74.00980443177734,"(40.71424676055124, -74.00980443177734)"
703292,38878591,2018-04-06 00:00:00,04/07/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,3 or More,Restaurant/Bar/Deli/Bakery,11223,107 AVENUE U,AVENUE U,WEST 10 STREET,WEST 9 STREET,,,ADDRESS,BROOKLYN,,,Closed,04/20/2018 08:53:31 PM,04/09/2018 09:45:10 AM,11 BROOKLYN,BROOKLYN,989666.0,156483.0,Unspecified,BROOKLYN,,,,,,,,40.596184267594936,-73.98049782456916,"(40.596184267594936, -73.98049782456916)"
703293,38878492,2018-04-06 00:00:00,04/06/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10022,835 3 AVENUE,3 AVENUE,EAST 50 STREET,EAST 51 STREET,,,ADDRESS,NEW YORK,,,Closed,04/20/2018 06:47:16 AM,04/12/2018 11:11:12 AM,06 MANHATTAN,MANHATTAN,992450.0,214822.0,Unspecified,MANHATTAN,,,,,,,,40.75630946511981,-73.97040209360942,"(40.75630946511981, -73.97040209360942)"
703294,38878304,2018-04-06 00:00:00,04/13/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11215,473 4 STREET,4 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,05/06/2018 08:29:13 PM,04/13/2018 12:00:00 AM,06 BROOKLYN,BROOKLYN,990289.0,183200.0,Unspecified,BROOKLYN,,,,,,,,40.66951636128917,-73.97823059006505,"(40.669516361289176, -73.97823059006504)"
703295,38878302,2018-04-06 00:00:00,04/24/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Standing Water,Other - Explain Below,Other,10309,140 EL CAMINO LOOP,EL CAMINO LOOP,BEND,MORENO COURT,,,ADDRESS,STATEN ISLAND,,,Closed,05/06/2018 01:36:00 PM,04/24/2018 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,924957.0,134572.0,Unspecified,STATEN ISLAND,,,,,,,,40.53584632255368,-74.2133123434738,"(40.535846322553674, -74.21331234347379)"
703296,38878251,2018-04-06 00:00:00,04/09/2018 12:56:10 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,11225,410 EASTERN PARKWAY,EASTERN PARKWAY,BEDFORD AVENUE,ROGERS AVENUE,,,ADDRESS,BROOKLYN,,,Closed,05/06/2018 07:51:50 AM,04/09/2018 12:56:10 PM,09 BROOKLYN,BROOKLYN,996798.0,183410.0,Unspecified,BROOKLYN,,,,,,,,40.670085931603296,-73.95476653454561,"(40.670085931603296, -73.95476653454561)"
703297,38878192,2018-04-06 00:00:00,04/11/2018 07:20:48 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10460,1700 LONGFELLOW AVENUE,LONGFELLOW AVENUE,,,,,LATLONG,BRONX,,,Closed,05/06/2018 02:01:59 PM,04/11/2018 07:20:48 PM,03 BRONX,BRONX,1016276.0,243751.0,Unspecified,BRONX,,,,,,,,40.83565744770583,-73.88426422943641,"(40.83565744770583, -73.88426422943641)"
703298,38878152,2018-04-06 00:00:00,04/24/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11238,380 PARK PLACE,PARK PLACE,UNDERHILL AVENUE,WASHINGTON AVENUE,,,ADDRESS,BROOKLYN,,,Closed,05/06/2018 02:10:11 PM,04/24/2018 12:00:00 AM,08 BROOKLYN,BROOKLYN,993914.0,185540.0,Unspecified,BROOKLYN,,,,,,,,40.67593592089917,-73.9651598225768,"(40.675935920899164, -73.9651598225768)"
703299,38878109,2018-04-06 00:00:00,04/18/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11215,344 PROSPECT AVENUE,PROSPECT AVENUE,CALDER PLACE,JACKSON PLACE,,,ADDRESS,BROOKLYN,,,Closed,05/06/2018 08:54:25 AM,04/18/2018 12:00:00 AM,07 BROOKLYN,BROOKLYN,987879.0,180440.0,Unspecified,BROOKLYN,,,,,,,,40.66194209025391,-73.98691965262651,"(40.66194209025391, -73.98691965262651)"
703300,38877889,2018-04-06 00:00:00,04/24/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Standing Water,Sewer or Drain,3+ Family Apartment Building,11206,48 JEFFERSON STREET,JEFFERSON STREET,STANWIX STREET,EVERGREEN AVENUE,,,ADDRESS,BROOKLYN,,,Closed,05/06/2018 05:15:13 PM,04/20/2018 12:00:00 AM,04 BROOKLYN,BROOKLYN,1002765.0,193819.0,Unspecified,BROOKLYN,,,,,,,,40.69864578380325,-73.9332278908782,"(40.698645783803244, -73.93322789087821)"
703301,38877582,2018-04-06 00:00:00,04/18/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10022,209 EAST   56 STREET,EAST   56 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,,Closed,05/06/2018 11:02:18 PM,04/18/2018 12:00:00 AM,06 MANHATTAN,MANHATTAN,993238.0,215944.0,Unspecified,MANHATTAN,,,,,,,,40.75938830239357,-73.96755630728332,"(40.75938830239357, -73.96755630728332)"
703302,38877439,2018-04-06 00:00:00,04/19/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,Commercial Building,10065,335 EAST 65TH STREET,EAST 65TH STREET,,,,,LATLONG,NEW YORK,,,Closed,05/06/2018 10:35:00 AM,04/19/2018 12:00:00 AM,08 MANHATTAN,MANHATTAN,995311.0,217573.0,Unspecified,MANHATTAN,,,,,,,,40.76385713795687,-73.96007078687984,"(40.76385713795687, -73.96007078687985)"
703303,38877408,2018-04-06 00:00:00,04/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10456,761 EAST  166 STREET,EAST  166 STREET,FOREST AVENUE,TINTON AVENUE,,,ADDRESS,BRONX,,,Closed,05/06/2018 06:47:00 PM,04/09/2018 12:00:00 AM,03 BRONX,BRONX,1011368.0,240355.0,Unspecified,BRONX,,,,,,,,40.826352842568674,-73.90201450404419,"(40.82635284256867, -73.90201450404419)"
703304,38877403,2018-04-06 00:00:00,04/10/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,1-2 Family Dwelling,11427,215-08 HILLSIDE AVENUE,HILLSIDE AVENUE,215 STREET,215 PLACE,,,ADDRESS,Queens Village,,,Closed,05/06/2018 08:42:46 AM,04/10/2018 12:00:00 AM,13 QUEENS,QUEENS,1053618.0,204222.0,Unspecified,QUEENS,,,,,,,,40.72694691490953,-73.74972613629981,"(40.726946914909526, -73.74972613629981)"
703305,38876906,2018-04-06 00:00:00,04/24/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Standing Water,Other - Explain Below,Other,11208,922 FORBELL STREET,FORBELL STREET,COZINE AVENUE,FLATLANDS AVENUE,,,ADDRESS,BROOKLYN,,,Closed,05/06/2018 09:21:40 AM,04/24/2018 12:00:00 AM,05 BROOKLYN,BROOKLYN,1023095.0,180483.0,Unspecified,BROOKLYN,,,,,,,,40.66197564954224,-73.85998716896947,"(40.66197564954224, -73.85998716896947)"
703306,38876699,2018-04-06 00:00:00,04/10/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10024,2345 BROADWAY,BROADWAY,WEST 85 STREET,WEST 86 STREET,,,ADDRESS,NEW YORK,,,Closed,05/06/2018 11:10:45 AM,04/10/2018 12:00:00 AM,07 MANHATTAN,MANHATTAN,990664.0,226342.0,Unspecified,MANHATTAN,,,,,,,,40.78793033015349,-73.97683766675267,"(40.78793033015349, -73.97683766675267)"
703307,38876680,2018-04-06 00:00:00,04/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10467,807 EAST 213TH STREET,EAST 213TH STREET,,,,,LATLONG,BRONX,,,Closed,05/06/2018 12:21:36 PM,04/09/2018 12:00:00 AM,12 BRONX,BRONX,1022610.0,259397.0,Unspecified,BRONX,,,,,,,,40.878575739329534,-73.86128487669251,"(40.87857573932953, -73.86128487669251)"
703308,38876499,2018-04-06 00:00:00,04/10/2018 03:54:18 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Mixed Use Building,10462,1021 NEILL AVENUE,NEILL AVENUE,COLDEN AVENUE,PAULDING AVENUE,,,ADDRESS,BRONX,,,Closed,05/06/2018 02:27:17 PM,04/10/2018 03:54:18 PM,11 BRONX,BRONX,1023331.0,249811.0,Unspecified,BRONX,,,,,,,,40.85226194835178,-73.8587335468276,"(40.85226194835178, -73.8587335468276)"
703309,38876483,2018-04-06 00:00:00,04/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10024,317 WEST 84TH STREET,WEST 84TH STREET,,,,,LATLONG,NEW YORK,,,Closed,05/06/2018 06:24:03 PM,04/09/2018 12:00:00 AM,07 MANHATTAN,MANHATTAN,989945.0,226394.0,Unspecified,MANHATTAN,,,,,,,,40.788073548791814,-73.97943408617547,"(40.788073548791814, -73.97943408617547)"
703310,38876441,2018-04-06 00:00:00,04/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Commercial Building,10467,3035 WHITE PLAINS ROAD,WHITE PLAINS ROAD,ADEE AVENUE,BURKE AVENUE,,,ADDRESS,BRONX,,,Closed,05/06/2018 10:59:53 AM,04/09/2018 12:00:00 AM,12 BRONX,BRONX,1020976.0,256373.0,Unspecified,BRONX,,,,,,,,40.8702827503261,-73.86721021670552,"(40.8702827503261, -73.86721021670552)"
703311,38876214,2018-04-06 00:00:00,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11208,,,,,MILFORD STREET,LIBERTY AVENUE,INTERSECTION,BROOKLYN,,,Assigned,05/06/2018 12:30:03 PM,04/06/2018 12:41:25 PM,Unspecified BROOKLYN,BROOKLYN,1018162.0,186010.0,Unspecified,BROOKLYN,,,,,,,,40.67716628304325,-73.87773983376991,"(40.67716628304325, -73.8777398337699)"
703312,38876206,2018-04-06 00:00:00,04/18/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11215,344 PROSPECT AVENUE,PROSPECT AVENUE,CALDER PLACE,JACKSON PLACE,,,ADDRESS,BROOKLYN,,,Closed,05/06/2018 08:38:41 AM,04/18/2018 12:00:00 AM,07 BROOKLYN,BROOKLYN,987879.0,180440.0,Unspecified,BROOKLYN,,,,,,,,40.66194209025391,-73.98691965262651,"(40.66194209025391, -73.98691965262651)"
703313,38875674,2018-04-06 00:00:00,05/11/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10027,1295A AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,LATLONG,NEW YORK,,,Closed,05/06/2018 11:41:47 PM,05/11/2018 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,996085.0,234923.0,Unspecified,MANHATTAN,,,,,,,,40.811477233273614,-73.95724614810499,"(40.811477233273614, -73.95724614810499)"
703314,38875662,2018-04-06 00:00:00,04/13/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Construction Site,10012,BLEECKER STREET,BLEECKER STREET,THOMPSON STREET,SULLIVAN STREET,,,BLOCKFACE,NEW YORK,,,Closed,05/06/2018 04:26:46 PM,04/13/2018 12:00:00 AM,02 MANHATTAN,MANHATTAN,984234.0,204728.0,Unspecified,MANHATTAN,,,,,,,,40.728607754951476,-74.00005772800387,"(40.728607754951476, -74.00005772800387)"
703315,38875650,2018-04-06 00:00:00,04/25/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10314,,,,,SAXON AVENUE,FERNDALE AVENUE,INTERSECTION,STATEN ISLAND,,,Closed,05/06/2018 12:29:20 PM,04/25/2018 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,940176.0,155480.0,Unspecified,STATEN ISLAND,,,,,,,,40.593323306743116,-74.15869691956135,"(40.59332330674312, -74.15869691956136)"
703316,38875637,2018-04-06 00:00:00,05/10/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11433,107-02 GUY BREWER BOULEVARD,GUY BREWER BOULEVARD,107 AVENUE,108 AVENUE,,,ADDRESS,Jamaica,,,Closed,05/06/2018 12:39:32 PM,05/10/2018 12:00:00 AM,12 QUEENS,QUEENS,1041864.0,193604.0,Unspecified,QUEENS,,,,,,,,40.6978874816099,-73.79222426282409,"(40.6978874816099, -73.79222426282409)"
703317,38875297,2018-04-06 00:00:00,04/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,1-2 Family Dwelling,11234,1973 KIMBALL STREET,KIMBALL STREET,FILLMORE AVENUE,AVENUE S,,,ADDRESS,BROOKLYN,,,Closed,05/06/2018 04:44:02 PM,04/09/2018 12:00:00 AM,18 BROOKLYN,BROOKLYN,1003945.0,162314.0,Unspecified,BROOKLYN,,,,,,,,40.61216894106988,-73.92906437317512,"(40.61216894106988, -73.92906437317512)"
703318,38875295,2018-04-06 00:00:00,04/09/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Mixed Use Building,11220,5623 8 AVENUE,8 AVENUE,56 STREET,57 STREET,,,ADDRESS,BROOKLYN,,,Closed,05/06/2018 04:11:30 PM,04/09/2018 12:00:00 AM,12 BROOKLYN,BROOKLYN,982203.0,171563.0,Unspecified,BROOKLYN,,,,,,,,40.63757715918743,-74.00737550141518,"(40.63757715918743, -74.00737550141517)"
703319,38875291,2018-04-06 00:00:00,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,10001,363 WEST   30 STREET,WEST   30 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,,Assigned,05/06/2018 03:22:15 PM,04/06/2018 03:24:59 PM,04 MANHATTAN,MANHATTAN,985091.0,212671.0,Unspecified,MANHATTAN,,,,,,,,40.7504092781165,-73.99696467876096,"(40.7504092781165, -73.99696467876097)"
703320,38875259,2018-04-06 00:00:00,05/10/2018 01:41:38 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,Commercial Building,11432,150-22 HILLSIDE AVENUE,HILLSIDE AVENUE,,,,,LATLONG,JAMAICA,,,Closed,05/06/2018 11:22:45 PM,05/10/2018 01:41:38 PM,12 QUEENS,QUEENS,1038128.0,196798.0,Unspecified,QUEENS,,,,,,,,40.706677775445385,-73.80567195426134,"(40.70667777544538, -73.80567195426134)"
