402072,38524184,2018-02-22 14:58:45,03/01/2018 10:42:38 AM,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10028,1574 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,03/01/2018 10:42:38 AM,08 MANHATTAN,MANHATTAN,997721.0,221319.0,Unspecified,MANHATTAN,,,,,,,,40.774135588879744,-73.95136339749129,"(40.774135588879744, -73.95136339749129)"
402073,38531384,2018-02-22 14:59:15,02/23/2018 01:59:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10018,8 AVENUE,8 AVENUE,WEST   35 STREET,WEST   36 STREET,,,BLOCKFACE,NEW YORK,,,Closed,,02/23/2018 01:59:00 PM,04 MANHATTAN,MANHATTAN,986257.0,213674.0,Unspecified,MANHATTAN,,,,,,,,40.75316207155174,-73.99275607434399,"(40.75316207155174, -73.99275607434399)"
402074,38530616,2018-02-22 14:59:19,03/01/2018 02:09:41 AM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10031,590 RIVERSIDE DRIVE,RIVERSIDE DRIVE,,,,,ADDRESS,NEW YORK,,,Closed,,03/01/2018 02:09:41 AM,09 MANHATTAN,MANHATTAN,996237.0,238678.0,Unspecified,MANHATTAN,,,,,,,,40.82178344911989,-73.95669034255647,"(40.821783449119884, -73.95669034255647)"
402075,38524462,2018-02-22 14:59:46,02/23/2018 10:01:36 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11692,410 BEACH   54 STREET,BEACH   54 STREET,,,,,ADDRESS,Arverne,,,Closed,,02/23/2018 10:01:36 PM,14 QUEENS,QUEENS,1044077.0,156310.0,Unspecified,QUEENS,,,,,,,,40.59550914954947,-73.78457422095883,"(40.59550914954948, -73.78457422095883)"
402076,38527814,2018-02-22 14:59:48,01/16/2019 12:00:00 AM,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,11228,1130 76 STREET,76 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,01/16/2019 12:00:00 AM,10 BROOKLYN,BROOKLYN,981017.0,165838.0,Unspecified,BROOKLYN,,,,,,,,40.6218628887518,-74.01164600988339,"(40.6218628887518, -74.01164600988339)"
402077,38529673,2018-02-22 14:59:48,03/05/2018 12:00:00 AM,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,10029,305 EAST  115 STREET,EAST  115 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,03/05/2018 12:00:00 AM,11 MANHATTAN,MANHATTAN,1001400.0,229367.0,Unspecified,MANHATTAN,,,,,,,,40.79621882466014,-73.93805994667956,"(40.79621882466013, -73.93805994667956)"
402078,38535770,2018-02-22 14:59:52,02/23/2018 02:20:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10013,HESTER STREET,HESTER STREET,BOWERY,ELIZABETH STREET,,,BLOCKFACE,NEW YORK,,,Closed,,02/23/2018 02:20:00 PM,02 MANHATTAN,MANHATTAN,985392.0,200658.0,Unspecified,MANHATTAN,,,,,,,,40.71743651621329,-73.99588035433317,"(40.71743651621329, -73.99588035433317)"
402079,38528227,2018-02-22 15:00:36,08/17/2018 12:00:00 AM,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,,11234,1111 EAST   48 STREET,EAST   48 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,08/17/2018 12:00:00 AM,18 BROOKLYN,BROOKLYN,1003559.0,170264.0,Unspecified,BROOKLYN,,,,,,,,40.63399087166701,-73.93043189138048,"(40.63399087166701, -73.93043189138047)"
402080,38526107,2018-02-22 15:00:39,02/22/2018 07:55:29 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10002,291 CHERRY STREET,CHERRY STREET,PEDESTRIAN PATH,CLINTON STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,02/22/2018 11:00:39 PM,02/22/2018 07:55:29 PM,03 MANHATTAN,MANHATTAN,987556.0,198458.0,Unspecified,MANHATTAN,,,,,,,,40.71139749770728,-73.98807503092189,"(40.711397497707274, -73.98807503092189)"
402081,38525760,2018-02-22 15:00:39,02/23/2018 10:59:06 AM,DCA,Department of Consumer Affairs,DCA / DOH New License Application Request,Secondhand Dealer Auto License,,,,,,,,,,,,,Closed,03/02/2018 10:58:30 AM,02/23/2018 10:58:30 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
402082,38527832,2018-02-22 15:00:50,02/26/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,,11201,152 HENRY STREET,HENRY STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,02/26/2018 12:00:00 AM,02 BROOKLYN,BROOKLYN,986015.0,192923.0,Unspecified,BROOKLYN,,,,,,,,40.69620566521289,-73.99363497445395,"(40.69620566521288, -73.99363497445395)"
402083,38529487,2018-02-22 15:00:51,02/25/2018 02:12:09 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10009,112 AVENUE C,AVENUE C,,,,,ADDRESS,NEW YORK,,,Closed,,02/25/2018 02:12:09 AM,03 MANHATTAN,MANHATTAN,990160.0,203164.0,Unspecified,MANHATTAN,,,,,,,,40.72431298123148,-73.97867809252519,"(40.72431298123148, -73.97867809252519)"
402084,38523994,2018-02-22 15:00:58,02/23/2018 04:11:52 PM,DOF,Land Records,DOF Property - Update Account,Billing Name Incorrect,Property Address,10303,,,,,,,ADDRESS,STATEN ISLAND,,,Closed,03/04/2018 03:00:58 PM,02/23/2018 04:11:52 PM,01 STATEN ISLAND,STATEN ISLAND,,,Unspecified,STATEN ISLAND,,,,,,,,,,
402085,38525857,2018-02-22 15:00:59,02/22/2018 04:11:30 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10033,803 WEST 180 STREET,WEST 180 STREET,FT WASHINGTON AVENUE,PINEHURST AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,02/22/2018 11:00:59 PM,02/22/2018 04:11:30 PM,12 MANHATTAN,MANHATTAN,1001078.0,249000.0,Unspecified,MANHATTAN,,,,,,,,40.85010645043168,-73.9391736649817,"(40.85010645043168, -73.9391736649817)"
402086,38527867,2018-02-22 15:01:00,02/23/2018 11:18:00 PM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11209,185 MARINE AVENUE,MARINE AVENUE,97 STREET,98 STREET,,,ADDRESS,BROOKLYN,,,Closed,,02/23/2018 11:18:00 PM,10 BROOKLYN,BROOKLYN,974538.0,163537.0,Unspecified,BROOKLYN,,,,,,,,40.615542389029706,-74.0349815469213,"(40.615542389029706, -74.0349815469213)"
402087,38522566,2018-02-22 15:01:13,02/22/2018 11:16:48 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10457,651 EAST 182 STREET,EAST 182 STREET,HUGHES AVENUE,BELMONT AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,02/22/2018 11:01:13 PM,02/22/2018 11:16:48 PM,06 BRONX,BRONX,1015105.0,249403.0,Unspecified,BRONX,,,,,,,,40.851174689316856,-73.88846998664077,"(40.85117468931686, -73.88846998664076)"
402088,38528359,2018-02-22 15:01:52,03/02/2018 03:14:44 PM,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10472,1070 ELDER AVENUE,ELDER AVENUE,,,,,ADDRESS,BRONX,,,Closed,,03/02/2018 03:14:44 PM,09 BRONX,BRONX,1017907.0,239966.0,Unspecified,BRONX,,,,,,,,40.82526265267834,-73.87838910770287,"(40.82526265267834, -73.87838910770287)"
402089,38528349,2018-02-22 15:01:52,03/02/2018 03:14:44 PM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10472,1070 ELDER AVENUE,ELDER AVENUE,,,,,ADDRESS,BRONX,,,Closed,,03/02/2018 03:14:44 PM,09 BRONX,BRONX,1017907.0,239966.0,Unspecified,BRONX,,,,,,,,40.82526265267834,-73.87838910770287,"(40.82526265267834, -73.87838910770287)"
402090,38524308,2018-02-22 15:02:55,02/24/2018 02:12:46 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11217,11 ST FELIX STREET,ST FELIX STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,02/24/2018 02:12:46 AM,02 BROOKLYN,BROOKLYN,990402.0,190386.0,Unspecified,BROOKLYN,,,,,,,,40.68924022450325,-73.97781668724144,"(40.68924022450325, -73.97781668724146)"
402091,38524397,2018-02-22 15:02:57,02/26/2018 02:13:39 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10459,1116 HOE AVENUE,HOE AVENUE,,,,,ADDRESS,BRONX,,,Closed,,02/26/2018 02:13:39 AM,02 BRONX,BRONX,1014447.0,240274.0,Unspecified,BRONX,,,,,,,,40.82612053095836,-73.89088952580636,"(40.82612053095836, -73.89088952580636)"
402092,40823425,2018-02-22 15:02:59,05/31/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,,37-01 36 AVENUE,36 AVENUE,,,,,,,,,Closed,,05/31/2018 12:00:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
402093,38527502,2018-02-22 15:02:59,02/24/2018 02:11:47 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10472,2010 POWELL AVENUE,POWELL AVENUE,,,,,ADDRESS,BRONX,,,Closed,,02/24/2018 02:11:47 AM,09 BRONX,BRONX,1024038.0,241876.0,Unspecified,BRONX,,,,,,,,40.830479560431925,-73.8562250293595,"(40.830479560431925, -73.85622502935952)"
402094,38528941,2018-02-22 15:03:00,02/25/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10019,541 WEST   49 STREET,WEST   49 STREET,AMTRAK-NORTHEAST LINE,11 AVENUE,,,ADDRESS,NEW YORK,,,Closed,,02/25/2018 12:00:00 AM,04 MANHATTAN,MANHATTAN,985961.0,217888.0,Unspecified,MANHATTAN,,,,,,,,40.76472848547154,-73.99382336360699,"(40.76472848547154, -73.99382336360698)"
402095,38528842,2018-02-22 15:03:00,02/28/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11367,147-31 73 AVENUE,73 AVENUE,147 STREET,150 STREET,,,ADDRESS,Flushing,,,Closed,,02/28/2018 12:00:00 AM,08 QUEENS,QUEENS,1034585.0,203604.0,Unspecified,QUEENS,,,,,,,,40.72537943987751,-73.81839997534429,"(40.72537943987751, -73.81839997534429)"
402096,38529625,2018-02-22 15:03:07,03/02/2018 12:41:36 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10031,549 WEST  144 STREET,WEST  144 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,03/02/2018 12:41:36 PM,09 MANHATTAN,MANHATTAN,998241.0,239901.0,Unspecified,MANHATTAN,,,,,,,,40.82513729000985,-73.94944723723134,"(40.82513729000985, -73.94944723723135)"
402097,38528577,2018-02-22 15:03:07,03/02/2018 12:41:36 PM,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10031,549 WEST  144 STREET,WEST  144 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,03/02/2018 12:41:36 PM,09 MANHATTAN,MANHATTAN,998241.0,239901.0,Unspecified,MANHATTAN,,,,,,,,40.82513729000985,-73.94944723723134,"(40.82513729000985, -73.94944723723135)"
402098,38527591,2018-02-22 15:03:07,03/02/2018 12:41:37 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10031,549 WEST 144 STREET,WEST 144 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,03/02/2018 12:41:37 PM,09 MANHATTAN,MANHATTAN,998241.0,239901.0,Unspecified,MANHATTAN,,,,,,,,40.82513729000985,-73.94944723723134,"(40.82513729000985, -73.94944723723135)"
402099,38527564,2018-02-22 15:03:07,03/02/2018 12:41:36 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10031,549 WEST  144 STREET,WEST  144 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,03/02/2018 12:41:36 PM,09 MANHATTAN,MANHATTAN,998241.0,239901.0,Unspecified,MANHATTAN,,,,,,,,40.82513729000985,-73.94944723723134,"(40.82513729000985, -73.94944723723135)"
402100,38527551,2018-02-22 15:03:07,03/02/2018 12:41:36 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10031,549 WEST  144 STREET,WEST  144 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,03/02/2018 12:41:36 PM,09 MANHATTAN,MANHATTAN,998241.0,239901.0,Unspecified,MANHATTAN,,,,,,,,40.82513729000985,-73.94944723723134,"(40.82513729000985, -73.94944723723135)"
402101,38530265,2018-02-22 15:03:38,03/20/2018 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,,10469,3234 YATES AVENUE,YATES AVENUE,,,,,ADDRESS,BRONX,,,Closed,03/30/2018 10:10:39 AM,04/12/2018 11:42:52 AM,11 BRONX,BRONX,1024479.0,257044.0,Unspecified,BRONX,,,,,,,,40.872109167260106,-73.85454045274818,"(40.87210916726011, -73.85454045274818)"
402102,38524472,2018-02-22 15:03:45,03/02/2018 10:26:49 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11208,130 GLEN STREET,GLEN STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,03/02/2018 10:26:49 AM,05 BROOKLYN,BROOKLYN,1020084.0,187397.0,Unspecified,BROOKLYN,,,,,,,,40.680965708125626,-73.87080323867437,"(40.680965708125626, -73.87080323867436)"
402103,38524224,2018-02-22 15:03:55,02/26/2018 09:49:07 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11372,34-35 76 STREET,76 STREET,,,,,ADDRESS,Jackson Heights,,,Closed,,02/26/2018 09:49:07 PM,03 QUEENS,QUEENS,1014615.0,213285.0,Unspecified,QUEENS,,,,,,,,40.752042455648365,-73.8904045028733,"(40.752042455648365, -73.8904045028733)"
402104,38524499,2018-02-22 15:03:56,02/23/2018 01:16:24 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11225,286 EASTERN PARKWAY,EASTERN PARKWAY,,,,,ADDRESS,BROOKLYN,,,Closed,,02/23/2018 01:16:24 PM,09 BROOKLYN,BROOKLYN,995441.0,183748.0,Unspecified,BROOKLYN,,,,,,,,40.671015485248226,-73.9596577333199,"(40.671015485248226, -73.95965773331991)"
402105,38527377,2018-02-22 15:03:57,02/26/2018 02:13:27 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11211,450 GRAHAM AVENUE,GRAHAM AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,02/26/2018 02:13:27 AM,01 BROOKLYN,BROOKLYN,999487.0,201068.0,Unspecified,BROOKLYN,,,,,,,,40.718548819947536,-73.94503319377738,"(40.71854881994754, -73.94503319377738)"
402106,38524646,2018-02-22 15:04:00,02/22/2018 05:26:00 PM,DEP,Department of Environmental Protection,Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),,11691,334 B   47 STREET,B   47 STREET,ROCKAWAY BEACH BLVD,BEACH CHANNEL DR,,,ADDRESS,Far Rockaway,,,Closed,,02/22/2018 05:26:00 PM,14 QUEENS,QUEENS,1045887.0,155860.0,Unspecified,QUEENS,,,,,,,,40.59426159138042,-73.77806088413637,"(40.59426159138042, -73.77806088413637)"
402107,42479542,2018-02-22 15:04:46,02/26/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,,35-17 92 STREET,92 STREET,,,,,,,,,Closed,,02/26/2018 12:00:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
402108,38526794,2018-02-22 15:04:52,02/22/2018 04:10:32 PM,DHS,Operations Unit - Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11207,,,,,ALABAMA AVENUE,EAST NEW YORK AVENUE,INTERSECTION,BROOKLYN,,,Closed,02/22/2018 04:04:52 PM,02/22/2018 04:10:32 PM,Unspecified BROOKLYN,BROOKLYN,1011975.0,185903.0,Unspecified,BROOKLYN,,,,,,,,40.67689413208141,-73.90004573863688,"(40.67689413208141, -73.90004573863688)"
402109,38526056,2018-02-22 15:04:52,02/22/2018 04:08:25 PM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10032,526 WEST 158 STREET,WEST 158 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,02/22/2018 11:04:52 PM,02/22/2018 04:08:25 PM,12 MANHATTAN,MANHATTAN,1000161.0,243083.0,Unspecified,MANHATTAN,,,,,,,,40.833867717286786,-73.9425022823278,"(40.833867717286786, -73.9425022823278)"
402110,41786876,2018-02-22 15:04:59,03/06/2018 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10453,1660 ANDREWS AVENUE,ANDREWS AVENUE,,,,,ADDRESS,BRONX,,,Closed,,03/06/2018 12:00:00 AM,05 BRONX,BRONX,1006627.0,248441.0,Unspecified,BRONX,,,,,,,,40.848559841876046,-73.91911817593288,"(40.84855984187605, -73.91911817593288)"
402111,38523900,2018-02-22 15:05:00,02/23/2018 11:21:00 PM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11365,56-53 187 STREET,187 STREET,56 AVENUE,58 AVENUE,,,ADDRESS,Fresh Meadows,,,Closed,,02/23/2018 11:21:00 PM,11 QUEENS,QUEENS,1042707.0,210278.0,Unspecified,QUEENS,,,,,,,,40.74364792816979,-73.78903931279999,"(40.74364792816979, -73.78903931279999)"
402112,38528783,2018-02-22 15:05:30,02/26/2018 12:39:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11354,149-44 NORTHERN BOULEVARD,NORTHERN BOULEVARD,149 PLACE,150 STREET,,,ADDRESS,Flushing,,,Closed,,02/26/2018 12:39:00 PM,07 QUEENS,QUEENS,1035262.0,218149.0,Unspecified,QUEENS,,,,,,,,40.765297854302474,-73.81584716475675,"(40.765297854302474, -73.81584716475675)"
402113,38528282,2018-02-22 15:05:57,02/22/2018 05:49:07 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10025,603 WEST 115 STREET,WEST 115 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,Precinct,Closed,02/22/2018 11:05:57 PM,02/22/2018 05:49:07 PM,09 MANHATTAN,MANHATTAN,993996.0,233479.0,Unspecified,MANHATTAN,,,,,,,,40.807516405408975,-73.96479474107795,"(40.807516405408975, -73.96479474107795)"
402114,38528904,2018-02-22 15:06:00,02/24/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11214,8414 17 AVENUE,17 AVENUE,84 STREET,85 STREET,,,ADDRESS,BROOKLYN,,,Closed,,02/24/2018 12:00:00 AM,11 BROOKLYN,BROOKLYN,983241.0,161436.0,Unspecified,BROOKLYN,,,,,,,,40.60978084235264,-74.0036339923487,"(40.609780842352635, -74.0036339923487)"
402115,38524254,2018-02-22 15:06:00,02/25/2018 05:22:43 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11214,1684 86 STREET,86 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,02/25/2018 05:22:43 PM,11 BROOKLYN,BROOKLYN,982780.0,161097.0,Unspecified,BROOKLYN,,,,,,,,40.60885029241993,-74.00529424607882,"(40.60885029241993, -74.00529424607882)"
402116,38522820,2018-02-22 15:06:00,03/01/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10013,22 WOOSTER STREET,WOOSTER STREET,CANAL STREET,GRAND STREET,,,ADDRESS,NEW YORK,,,Closed,,03/01/2018 12:00:00 AM,02 MANHATTAN,MANHATTAN,983336.0,202172.0,Unspecified,MANHATTAN,,,,,,,,40.72159210828014,-74.00329736507986,"(40.72159210828014, -74.00329736507986)"
402117,38526923,2018-02-22 15:06:02,02/23/2018 04:14:57 PM,DOF,Land Records,DOF Property - Update Account,Billing Address Incorrect,Property Address,10451,,,,,,,ADDRESS,BRONX,,,Closed,03/04/2018 03:06:02 PM,02/23/2018 04:14:57 PM,01 BRONX,BRONX,,,Unspecified,BRONX,,,,,,,,,,
402118,38526614,2018-02-22 15:06:05,03/06/2018 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11207,51 ASHFORD STREET,ASHFORD STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,03/06/2018 12:00:00 AM,05 BROOKLYN,BROOKLYN,1015597.0,187598.0,Unspecified,BROOKLYN,,,,,,,,40.68153443425732,-73.88697982162391,"(40.681534434257316, -73.88697982162391)"
402119,38523858,2018-02-22 15:06:05,02/28/2018 12:00:00 AM,DOB,Department of Buildings,Plumbing,Gas Hook-Up/Piping - Illegal Or Defective,,10019,530 WEST   50 STREET,WEST   50 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,02/28/2018 12:00:00 AM,04 MANHATTAN,MANHATTAN,986161.0,218070.0,Unspecified,MANHATTAN,,,,,,,,40.76522798748749,-73.99310132047108,"(40.76522798748749, -73.99310132047108)"
402120,38528395,2018-02-22 15:06:06,02/24/2018 05:47:58 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11226,410 EAST   17 STREET,EAST   17 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,02/24/2018 05:47:58 PM,14 BROOKLYN,BROOKLYN,994672.0,172774.0,Unspecified,BROOKLYN,,,,,,,,40.64089520002904,-73.96244684891197,"(40.64089520002904, -73.96244684891197)"
402121,38523817,2018-02-22 15:06:37,03/08/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,11372,35-17 92 STREET,92 STREET,,,,,ADDRESS,Jackson Heights,,,Closed,,03/08/2018 12:00:00 AM,03 QUEENS,QUEENS,1018796.0,213434.0,Unspecified,QUEENS,,,,,,,,40.7524360763493,-73.8753133968016,"(40.7524360763493, -73.87531339680159)"
402122,38524285,2018-02-22 15:06:53,02/26/2018 10:53:53 AM,DOF,Condo or CoOp Unit,DOF Property - Reduction Issue,Condo or Co-op Abatement,Co-Op Unit,10021,,,,,,,ADDRESS,NEW YORK,,,Closed,03/01/2018 03:06:53 PM,02/26/2018 10:53:53 AM,08 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
402123,38524232,2018-02-22 15:06:54,02/22/2018 04:26:47 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11209,7000 7 AVENUE,7 AVENUE,OVINGTON AVENUE,71 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,02/22/2018 11:06:54 PM,02/22/2018 04:26:47 PM,10 BROOKLYN,BROOKLYN,979426.0,169037.0,Unspecified,BROOKLYN,,,,,,,,40.63064274843864,-74.01737944412153,"(40.63064274843864, -74.01737944412153)"
402124,38531815,2018-02-22 15:07:00,02/23/2018 12:00:00 PM,DSNY,A - Manhattan,Dirty Conditions,E1 Improper Disposal,Sidewalk,10019,364 WEST   52 STREET,WEST   52 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,,Closed,,02/23/2018 12:00:00 PM,04 MANHATTAN,MANHATTAN,987873.0,217718.0,Unspecified,MANHATTAN,,,,,,,,40.76426130255805,-73.98692121756439,"(40.764261302558054, -73.98692121756439)"
402125,38528717,2018-02-22 15:07:00,02/22/2018 03:14:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,11426,247-13 90 AVENUE,90 AVENUE,247 ST,BEND,,,ADDRESS,Bellerose,,,Closed,,02/22/2018 03:14:00 PM,13 QUEENS,QUEENS,1061661.0,204107.0,Unspecified,QUEENS,,,,,,,,40.72656453952622,-73.72070918342145,"(40.726564539526215, -73.72070918342145)"
402126,38528077,2018-02-22 15:07:00,02/22/2018 03:10:00 PM,DEP,Department of Environmental Protection,Water System,LOW WATER PRESSURE - WLWP,,10457,709 EAST  175 STREET,EAST  175 STREET,CROTONA AVE,CLINTON AVE,,,ADDRESS,BRONX,,,Closed,,02/22/2018 03:10:00 PM,06 BRONX,BRONX,1013824.0,246299.0,Unspecified,BRONX,,,,,,,,40.84265951315983,-73.89311403853868,"(40.84265951315983, -73.89311403853868)"
402127,38522921,2018-02-22 15:07:02,02/22/2018 04:01:12 PM,DOF,Disability Rent Increase Exemption Unit,DRIE,Miscellaneous,DRIE Tenant's Address,11374,61-61 WOODHAVEN BOULEVARD,WOODHAVEN BOULEVARD,DRY HARBOR ROAD,62 AVENUE,,,ADDRESS,REGO PARK,,,Closed,03/08/2018 03:07:02 PM,02/22/2018 04:01:12 PM,06 QUEENS,QUEENS,1020045.0,204363.0,Unspecified,QUEENS,,,,,,,,40.72753349408149,-73.87085366648198,"(40.727533494081484, -73.87085366648199)"
402128,38526626,2018-02-22 15:07:07,03/21/2018 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11204,6816 20 AVENUE,20 AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,03/21/2018 12:00:00 AM,11 BROOKLYN,BROOKLYN,987633.0,163213.0,Unspecified,BROOKLYN,,,,,,,,40.61465775295734,-73.98781497094656,"(40.61465775295734, -73.98781497094656)"
402129,38527723,2018-02-22 15:07:18,02/22/2018 05:30:54 PM,DOF,Senior Citizen Rent Increase Exemption Unit,SCRIE,Copy of Approval Order,Address Unknown,,,,,,,,,,,,Closed,03/08/2018 03:07:18 PM,02/22/2018 05:30:54 PM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
402130,38527506,2018-02-22 15:07:48,02/24/2018 05:47:58 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,410 EAST   17 STREET,EAST   17 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,02/24/2018 05:47:58 PM,14 BROOKLYN,BROOKLYN,994672.0,172774.0,Unspecified,BROOKLYN,,,,,,,,40.64089520002904,-73.96244684891197,"(40.64089520002904, -73.96244684891197)"
402131,38524789,2018-02-22 15:07:55,03/05/2018 09:12:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10466,4125 CARPENTER AVENUE,CARPENTER AVENUE,EAST  229 STREET,EAST  230 STREET,,,ADDRESS,BRONX,,,Closed,,03/05/2018 09:12:00 AM,12 BRONX,BRONX,1022552.0,264343.0,Unspecified,BRONX,,,,,,,,40.892151194761134,-73.86146632694674,"(40.892151194761134, -73.86146632694674)"
