1113562,39340421,2018-06-01 01:40:00,06/01/2018 07:20:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11215.0,282 PROSPECT PARK WEST,PROSPECT PARK WEST,17 ST,18 ST,,,ADDRESS,BROOKLYN,,,Closed,,06/01/2018 07:20:00 PM,07 BROOKLYN,BROOKLYN,989086.0,179003.0,Unspecified,BROOKLYN,,,,,,,,40.65799726485179,-73.98257017925783,"(40.657997264851794, -73.98257017925785)"
1113563,39332429,2018-06-01 01:40:32,06/01/2018 03:07:34 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11354.0,34-27 LINDEN PLACE,LINDEN PLACE,34 AVENUE,35 AVENUE,,,ADDRESS,FLUSHING,,Precinct,Closed,06/01/2018 09:40:32 AM,06/01/2018 03:07:34 AM,07 QUEENS,QUEENS,1031003.0,218417.0,Unspecified,QUEENS,,,,,,,,40.76605699292885,-73.83122021039411,"(40.76605699292885, -73.83122021039411)"
1113564,39332898,2018-06-01 01:40:36,06/01/2018 02:50:18 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11369.0,30-02 90 STREET,90 STREET,30 AVENUE,31 AVENUE,,,ADDRESS,EAST ELMHURST,,Precinct,Closed,06/01/2018 09:40:36 AM,06/01/2018 02:50:18 AM,03 QUEENS,QUEENS,1017794.0,216809.0,Unspecified,QUEENS,,,,,,,,40.76170343937426,-73.87891306429898,"(40.76170343937426, -73.87891306429898)"
1113565,39331127,2018-06-01 01:42:11,06/01/2018 03:23:46 AM,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Music,Store/Commercial,10465.0,2910 SAMPSON AVENUE,SAMPSON AVENUE,EAST TREMONT AVENUE,CROSS BRONX EXPRESSWAY,,,ADDRESS,BRONX,,Precinct,Closed,06/01/2018 09:42:11 AM,06/01/2018 03:23:46 AM,10 BRONX,BRONX,1034674.0,238284.0,Unspecified,BRONX,,,,,,,,40.820566244654685,-73.817818661288,"(40.820566244654685, -73.817818661288)"
1113566,39335863,2018-06-01 01:42:16,06/01/2018 02:58:25 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11249.0,85 TAYLOR STREET,TAYLOR STREET,WYTHE PLACE,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/01/2018 09:42:16 AM,06/01/2018 02:58:25 AM,01 BROOKLYN,BROOKLYN,994047.0,196100.0,Unspecified,BROOKLYN,,,,,,,,40.70492053965951,-73.96466498071553,"(40.70492053965951, -73.96466498071553)"
1113567,39330766,2018-06-01 01:43:02,06/01/2018 02:26:53 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009.0,134 AVENUE D,AVENUE D,EAST 9 STREET,EAST 10 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,06/01/2018 09:43:02 AM,06/01/2018 02:26:53 AM,03 MANHATTAN,MANHATTAN,991051.0,203213.0,Unspecified,MANHATTAN,,,,,,,,40.72444683419667,-73.97546352208892,"(40.72444683419667, -73.9754635220889)"
1113568,39336919,2018-06-01 01:44:27,06/01/2018 02:26:53 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11373.0,79-02 47 AVENUE,47 AVENUE,79 STREET,80 STREET,,,ADDRESS,ELMHURST,,Precinct,Closed,06/01/2018 09:44:27 AM,06/01/2018 02:26:53 AM,04 QUEENS,QUEENS,1016039.0,208981.0,Unspecified,QUEENS,,,,,,,,40.74022406052957,-73.8852852507517,"(40.74022406052957, -73.8852852507517)"
1113569,39338072,2018-06-01 01:45:05,06/01/2018 09:25:20 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11235.0,3085 BRIGHTON 13 STREET,BRIGHTON 13 STREET,OCEAN VIEW AVENUE,BRIGHTON BEACH AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/01/2018 09:45:05 AM,06/01/2018 09:25:20 AM,13 BROOKLYN,BROOKLYN,996308.0,150026.0,Unspecified,BROOKLYN,,,,,,,,40.578454543946854,-73.95659253775656,"(40.57845454394685, -73.95659253775656)"
1113570,39335591,2018-06-01 01:45:57,06/01/2018 02:36:03 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11372.0,35-54 90 STREET,90 STREET,35 AVENUE,37 AVENUE,,,ADDRESS,JACKSON HEIGHTS,,Precinct,Closed,06/01/2018 09:45:57 AM,06/01/2018 02:36:03 AM,03 QUEENS,QUEENS,1018319.0,213042.0,Unspecified,QUEENS,,,,,,,,40.75136198733501,-73.87703701289009,"(40.75136198733501, -73.87703701289009)"
1113571,39347301,2018-06-01 01:46:00,06/01/2018 03:10:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11413.0,,,,,SPRINGFIELD BOULEVARD,147 AVENUE,INTERSECTION,Springfield Gardens,,,Closed,,06/01/2018 03:10:00 AM,13 QUEENS,QUEENS,1050479.0,179616.0,Unspecified,QUEENS,,,,,,,,40.659433450292504,-73.76129324410347,"(40.6594334502925, -73.76129324410347)"
1113572,39339025,2018-06-01 01:46:02,06/01/2018 11:15:59 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11377.0,55-01 39 AVENUE,39 AVENUE,55 STREET,56 STREET,,,ADDRESS,WOODSIDE,,Precinct,Closed,06/01/2018 09:46:02 AM,06/01/2018 11:15:59 PM,02 QUEENS,QUEENS,1009775.0,212012.0,Unspecified,QUEENS,,,,,,,,40.74856369004228,-73.90787818965569,"(40.748563690042275, -73.90787818965568)"
1113573,39336138,2018-06-01 01:47:04,06/12/2018 11:45:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11207.0,596 VAN SINDEREN AVENUE,VAN SINDEREN AVENUE,NEWPORT STREET,RIVERDALE AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,06/12/2018 11:45:00 AM,16 BROOKLYN,BROOKLYN,1012007.0,180453.0,Unspecified,BROOKLYN,,,,,,,,40.66193500853897,-73.89995281314773,"(40.66193500853897, -73.89995281314773)"
1113574,39337062,2018-06-01 01:47:40,06/04/2018 11:34:04 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10472.0,1560 EAST 174 STREET,EAST 174 STREET,WARD AVENUE,EAST 173 STREET,,,ADDRESS,BRONX,,,Closed,07/10/2018 11:33:17 AM,06/04/2018 11:34:04 AM,09 BRONX,BRONX,1017886.0,243198.0,Unspecified,BRONX,,,,,,,,40.83413363861929,-73.87844878113711,"(40.834133638619285, -73.87844878113711)"
1113575,39332315,2018-06-01 01:47:57,08/21/2018 01:07:14 PM,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint,Street,10011.0,69 WEST 9 STREET,WEST 9 STREET,5 AVENUE,BEND,,,ADDRESS,NEW YORK,,,Closed,07/04/2018 08:36:25 AM,08/21/2018 01:07:14 PM,02 MANHATTAN,MANHATTAN,984603.0,206706.0,Unspecified,MANHATTAN,,,,,,,,40.73403687309208,-73.99872627214302,"(40.73403687309208, -73.99872627214302)"
1113576,39338473,2018-06-01 01:48:52,06/01/2018 03:28:00 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11104.0,43-45 40 STREET,40 STREET,43 AVENUE,QUEENS BOULEVARD,,,ADDRESS,SUNNYSIDE,,Precinct,Closed,06/01/2018 09:48:52 AM,06/01/2018 03:28:00 PM,02 QUEENS,QUEENS,1005295.0,210641.0,Unspecified,QUEENS,,,,,,,,40.74481243737849,-73.92405115677191,"(40.74481243737849, -73.9240511567719)"
1113577,39343283,2018-06-01 01:49:19,06/06/2018 12:00:00 AM,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,10034.0,420 WEST  206 STREET,WEST  206 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,06/06/2018 12:00:00 AM,12 MANHATTAN,MANHATTAN,1006902.0,253790.0,Unspecified,MANHATTAN,,,,,,,,40.863240541435,-73.91810611189067,"(40.863240541435, -73.91810611189065)"
1113578,39334284,2018-06-01 01:49:20,06/01/2018 03:30:48 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10012.0,181 THOMPSON STREET,THOMPSON STREET,WEST HOUSTON STREET,BLEECKER STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,06/01/2018 09:49:20 AM,06/01/2018 03:30:48 AM,02 MANHATTAN,MANHATTAN,984210.0,204464.0,Unspecified,MANHATTAN,,,,,,,,40.727883139278326,-74.00014431844039,"(40.72788313927833, -74.00014431844039)"
1113579,39331514,2018-06-01 01:50:10,06/01/2018 03:37:53 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11226.0,25 TENNIS COURT,TENNIS COURT,EAST 19 STREET,OCEAN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/01/2018 09:50:10 AM,06/01/2018 03:37:53 AM,14 BROOKLYN,BROOKLYN,994862.0,175559.0,Unspecified,BROOKLYN,,,,,,,,40.648539198578376,-73.9617578490556,"(40.648539198578376, -73.96175784905559)"
1113580,39337661,2018-06-01 01:50:47,06/01/2018 03:32:50 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10018.0,343 WEST 39 STREET,WEST 39 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,06/01/2018 09:50:47 AM,06/01/2018 03:32:50 AM,04 MANHATTAN,MANHATTAN,986341.0,214663.0,Unspecified,MANHATTAN,,,,,,,,40.75587660576282,-73.99245258305025,"(40.75587660576282, -73.99245258305025)"
1113581,39345562,2018-06-01 01:51:00,06/01/2018 07:08:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10065.0,EAST   65 STREET,EAST   65 STREET,1 AVENUE,YORK AVENUE,,,BLOCKFACE,NEW YORK,,,Closed,,06/01/2018 07:08:00 PM,08 MANHATTAN,MANHATTAN,995607.0,217357.0,Unspecified,MANHATTAN,,,,,,,,40.76326389840382,-73.95900261864632,"(40.76326389840382, -73.95900261864631)"
1113582,39347322,2018-06-01 01:52:00,06/06/2018 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,11226.0,760 ROGERS AVENUE,ROGERS AVENUE,LENOX RD,LINDEN BLVD,,,ADDRESS,BROOKLYN,,,Closed,,06/06/2018 12:00:00 AM,17 BROOKLYN,BROOKLYN,997377.0,177054.0,Unspecified,BROOKLYN,,,,,,,,40.65263927733046,-73.95269170983792,"(40.65263927733046, -73.95269170983792)"
1113583,39333986,2018-06-01 01:54:32,06/06/2018 07:19:58 AM,DOT,Department of Transportation,Street Condition,Cave-in,Street,11364.0,215-01 HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,215 STREET,BELL BOULEVARD,,,ADDRESS,OAKLAND GARDENS,,,Closed,06/11/2018 04:09:30 PM,06/06/2018 07:19:58 AM,11 QUEENS,QUEENS,1050085.0,211717.0,Unspecified,QUEENS,,,,,,,,40.74754576044518,-73.76239948937081,"(40.74754576044518, -73.76239948937081)"
1113584,39341286,2018-06-01 01:55:00,06/06/2018 01:45:00 AM,DEP,Department of Environmental Protection,Noise,"Noise: Boat(Engine,Music,Etc) (NR10)",,10305.0,,,,,CHESTNUT AVENUE,BAY STREET,INTERSECTION,STATEN ISLAND,,,Closed,,06/06/2018 01:45:00 AM,01 STATEN ISLAND,STATEN ISLAND,965189.0,164262.0,Unspecified,STATEN ISLAND,,,,,,,,40.617517183281336,-74.06865764445055,"(40.617517183281336, -74.06865764445055)"
1113585,39330783,2018-06-01 01:55:20,06/01/2018 09:25:21 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11224.0,2818 WEST 8 STREET,WEST 8 STREET,SHEEPSHEAD BAY ROAD,NYCTA SUBWAY,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/01/2018 09:55:20 AM,06/01/2018 09:25:21 AM,13 BROOKLYN,BROOKLYN,990839.0,150253.0,Unspecified,BROOKLYN,,,,,,,,40.579083365889076,-73.97628010836733,"(40.57908336588908, -73.97628010836733)"
1113586,39334394,2018-06-01 01:56:47,06/01/2018 03:29:02 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11104.0,41-15 50 AVENUE,50 AVENUE,41 STREET,42 STREET,,,ADDRESS,SUNNYSIDE,,Precinct,Closed,06/01/2018 09:56:47 AM,06/01/2018 03:29:02 PM,02 QUEENS,QUEENS,1005245.0,208152.0,Unspecified,QUEENS,,,,,,,,40.73798087345328,-73.92423936932899,"(40.73798087345328, -73.92423936932899)"
1113587,39340423,2018-06-01 01:58:00,06/05/2018 08:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10019.0,150 WEST   51 STREET,WEST   51 STREET,6 1/2 AVE,7 AVE,,,ADDRESS,NEW YORK,,,Closed,,06/05/2018 08:00:00 PM,05 MANHATTAN,MANHATTAN,989197.0,216687.0,Unspecified,MANHATTAN,,,,,,,,40.761430831321015,-73.98214242688405,"(40.761430831321015, -73.98214242688404)"
1113588,39337385,2018-06-01 01:58:01,06/01/2018 03:12:40 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10019.0,7 AVENUE,7 AVENUE,,,,,LATLONG,NEW YORK,,Precinct,Closed,06/01/2018 09:58:01 AM,06/01/2018 03:12:40 AM,05 MANHATTAN,MANHATTAN,989013.0,216791.0,Unspecified,MANHATTAN,,,,,,,,40.76171638563567,-73.98280655238261,"(40.761716385635665, -73.98280655238261)"
1113589,39335382,2018-06-01 01:58:53,06/01/2018 02:36:04 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11370.0,30-34 81 STREET,81 STREET,30 AVENUE,31 AVENUE,,,ADDRESS,EAST ELMHURST,,Precinct,Closed,06/01/2018 09:58:53 AM,06/01/2018 02:36:04 AM,03 QUEENS,QUEENS,1015500.0,216309.0,Unspecified,QUEENS,,,,,,,,40.7603394749165,-73.88719624690177,"(40.7603394749165, -73.88719624690177)"
1113590,39335107,2018-06-01 01:59:52,06/04/2018 03:17:18 PM,DOT,Department of Transportation,Street Sign - Damaged,Stop,Street,11358.0,,,,,32 AVENUE,162 STREET,INTERSECTION,FLUSHING,,,Closed,06/08/2018 10:58:17 AM,06/04/2018 03:16:22 PM,07 QUEENS,QUEENS,1038884.0,219629.0,Unspecified,QUEENS,,,,,,,,40.76933841875306,-73.80275979172347,"(40.76933841875306, -73.80275979172349)"
1113591,40793129,2018-06-01 02:00:18,06/05/2018 12:00:00 AM,DOB,Department of Buildings,Emergency Response Team (ERT),After Hours Work - Illegal,,,RUSSELL STREET,RUSSELL STREET,,,,,ADDRESS,,,,Closed,,06/05/2018 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,,,,,,,,,,
1113592,39331515,2018-06-01 02:00:22,06/01/2018 02:53:19 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10017.0,245 EAST 44 STREET,EAST 44 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,06/01/2018 10:00:22 AM,06/01/2018 02:53:19 AM,06 MANHATTAN,MANHATTAN,991881.0,213118.0,Unspecified,MANHATTAN,,,,,,,,40.75163292737109,-73.97245783326984,"(40.75163292737109, -73.97245783326984)"
1113593,39332974,2018-06-01 02:00:46,06/01/2018 05:11:31 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11221.0,950 GATES AVENUE,GATES AVENUE,PATCHEN AVENUE,RALPH AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/01/2018 10:00:46 AM,06/01/2018 05:11:31 AM,03 BROOKLYN,BROOKLYN,1004834.0,190329.0,Unspecified,BROOKLYN,,,,,,,,40.68906197456795,-73.92577696051525,"(40.68906197456795, -73.92577696051525)"
1113594,39347825,2018-06-01 02:01:00,06/01/2018 06:47:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10024.0,170 WEST   85 STREET,WEST   85 STREET,COLUMBUS AVE,AMSTERDAM AVE,,,ADDRESS,NEW YORK,,,Closed,,06/01/2018 06:47:00 PM,07 MANHATTAN,MANHATTAN,991305.0,225849.0,Unspecified,MANHATTAN,,,,,,,,40.78657668866588,-73.97452339582591,"(40.786576688665875, -73.9745233958259)"
1113595,39334648,2018-06-01 02:01:21,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint,Street,,35 STREET,35 STREET,ASTORIA BOULEVARD,,,,,,,,Assigned,07/04/2018 08:36:25 AM,08/16/2018 10:58:53 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
1113596,39334900,2018-06-01 02:02:37,08/21/2018 08:37:27 AM,DOT,Department of Transportation,Curb Condition,Defacement,Curb,11355.0,136-27 60 AVENUE,60 AVENUE,136 STREET,138 STREET,,,ADDRESS,FLUSHING,,,Closed,07/01/2018 02:02:37 AM,,07 QUEENS,QUEENS,1031547.0,210215.0,Unspecified,QUEENS,,,,,,,,40.74354173725914,-73.82931405327312,"(40.74354173725914, -73.82931405327312)"
1113597,39343010,2018-06-01 02:03:00,06/06/2018 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,11226.0,760 ROGERS AVENUE,ROGERS AVENUE,LENOX RD,LINDEN BLVD,,,ADDRESS,BROOKLYN,,,Closed,,06/06/2018 12:00:00 AM,17 BROOKLYN,BROOKLYN,997377.0,177054.0,Unspecified,BROOKLYN,,,,,,,,40.65263927733046,-73.95269170983792,"(40.65263927733046, -73.95269170983792)"
1113598,39337966,2018-06-01 02:03:47,06/01/2018 06:16:49 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10462.0,1510 WHITE PLAINS ROAD,WHITE PLAINS ROAD,ARCHER STREET,GUERLAIN STREET,,,ADDRESS,BRONX,,Precinct,Closed,06/01/2018 10:03:47 AM,06/01/2018 06:16:49 AM,09 BRONX,BRONX,1021981.0,244763.0,Unspecified,BRONX,,,,,,,,40.83841255990829,-73.86364180056808,"(40.838412559908285, -73.86364180056808)"
1113599,39348393,2018-06-01 02:04:00,06/06/2018 12:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10065.0,EAST   65 STREET,EAST   65 STREET,1 AVENUE,YORK AVENUE,,,BLOCKFACE,NEW YORK,,,Closed,,06/06/2018 12:00:00 AM,08 MANHATTAN,MANHATTAN,995607.0,217357.0,Unspecified,MANHATTAN,,,,,,,,40.76326389840382,-73.95900261864632,"(40.76326389840382, -73.95900261864631)"
1113600,39342589,2018-06-01 02:05:00,06/01/2018 12:00:00 PM,DSNY,Brooklyn North 03,Derelict Vehicles,14 Derelict Vehicles,Street,11206.0,335 PULASKI STREET,PULASKI STREET,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Pending,,06/01/2018 02:05:00 AM,03 BROOKLYN,BROOKLYN,1001544.0,192019.0,Unspecified,BROOKLYN,,,,,,,,40.69370767363706,-73.93763589977907,"(40.693707673637064, -73.93763589977907)"
1113601,39334962,2018-06-01 02:06:36,06/01/2018 05:21:35 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10472.0,1159 NOBLE AVENUE,NOBLE AVENUE,WATSON AVENUE,GLEASON AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,06/01/2018 10:06:36 AM,06/01/2018 05:21:35 AM,09 BRONX,BRONX,1020373.0,241149.0,Unspecified,BRONX,,,,,,,,40.828499905971505,-73.86947249588627,"(40.82849990597151, -73.86947249588627)"
1113602,39330797,2018-06-01 02:07:32,06/01/2018 05:37:44 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11230.0,1270 EAST 18 STREET,EAST 18 STREET,AVENUE L,BAY AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/01/2018 10:07:32 AM,06/01/2018 05:37:44 AM,14 BROOKLYN,BROOKLYN,996064.0,165037.0,Unspecified,BROOKLYN,,,,,,,,40.61965702393598,-73.95744465854577,"(40.61965702393598, -73.95744465854577)"
1113603,39348383,2018-06-01 02:08:00,06/01/2018 03:45:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Ped Lamp,,10312.0,,,,,RICHMOND AVENUE,AMBOY ROAD,INTERSECTION,STATEN ISLAND,,,Closed,,06/01/2018 03:45:00 AM,03 STATEN ISLAND,STATEN ISLAND,938594.0,137271.0,Unspecified,STATEN ISLAND,,,,,,,,40.543335225468695,-74.16427024861206,"(40.543335225468695, -74.16427024861207)"
1113604,39332394,2018-06-01 02:08:41,06/01/2018 03:56:01 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10463.0,3638 BAILEY AVENUE,BAILEY AVENUE,BAILEY PLACE,WEST 238 STREET,,,ADDRESS,BRONX,,Precinct,Closed,06/01/2018 10:08:41 AM,06/01/2018 03:56:01 AM,08 BRONX,BRONX,1012309.0,261186.0,Unspecified,BRONX,,,,,,,,40.8835247450039,-73.8985271994741,"(40.88352474500391, -73.8985271994741)"
1113605,39337878,2018-06-01 02:08:44,06/01/2018 05:11:31 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466.0,752 EAST 228 STREET,EAST 228 STREET,WHITE PLAINS ROAD,BARNES AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,06/01/2018 10:08:44 AM,06/01/2018 05:11:31 AM,12 BRONX,BRONX,1023567.0,263357.0,Unspecified,BRONX,,,,,,,,40.88944047578409,-73.85780099100222,"(40.88944047578409, -73.85780099100222)"
1113606,39330794,2018-06-01 02:09:52,06/01/2018 12:19:26 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458.0,178 EAST 205 STREET,EAST 205 STREET,GRAND CONCOURSE,LISBON PLACE,,,ADDRESS,BRONX,,Precinct,Closed,06/01/2018 10:09:52 AM,06/01/2018 12:19:26 PM,07 BRONX,BRONX,1016070.0,258141.0,Unspecified,BRONX,,,,,,,,40.87515441255992,-73.88494036686434,"(40.87515441255992, -73.88494036686434)"
1113607,39336609,2018-06-01 02:11:00,06/01/2018 04:03:04 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10466.0,4349 FURMAN AVENUE,FURMAN AVENUE,EAST 236 STREET,EAST 237 STREET,,,ADDRESS,BRONX,,Precinct,Closed,06/01/2018 10:11:00 AM,06/01/2018 04:03:04 AM,12 BRONX,BRONX,1024457.0,265966.0,Unspecified,BRONX,,,,,,,,40.89659733309558,-73.85456644012864,"(40.89659733309558, -73.85456644012864)"
1113608,39339131,2018-06-01 02:11:10,06/01/2018 06:16:44 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10462.0,1510 WHITE PLAINS ROAD,WHITE PLAINS ROAD,ARCHER STREET,GUERLAIN STREET,,,ADDRESS,BRONX,,Precinct,Closed,06/01/2018 10:11:10 AM,06/01/2018 06:16:44 AM,09 BRONX,BRONX,1021981.0,244763.0,Unspecified,BRONX,,,,,,,,40.83841255990829,-73.86364180056808,"(40.838412559908285, -73.86364180056808)"
1113609,39337313,2018-06-01 02:11:12,06/01/2018 06:53:40 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10032.0,2202 1/2 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 169 STREET,WEST 170 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,06/01/2018 10:11:12 AM,06/01/2018 06:53:40 AM,12 MANHATTAN,MANHATTAN,1001872.0,245578.0,Unspecified,MANHATTAN,,,,,,,,40.840712518966185,-73.93631267376679,"(40.840712518966185, -73.9363126737668)"
1113610,39340522,2018-06-01 02:12:00,06/01/2018 03:25:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11211.0,,,,,BUSHWICK AVENUE,METROPOLITAN AVENUE,INTERSECTION,BROOKLYN,,,Closed,,06/01/2018 03:25:00 AM,01 BROOKLYN,BROOKLYN,1000310.0,199677.0,Unspecified,BROOKLYN,,,,,,,,40.71472940337821,-73.9420675770133,"(40.7147294033782, -73.94206757701332)"
1113611,39346929,2018-06-01 02:15:38,06/01/2018 02:48:16 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11205.0,168 WASHINGTON AVENUE,WASHINGTON AVENUE,PARK AVENUE,MYRTLE AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/01/2018 10:15:38 AM,06/01/2018 02:48:16 AM,02 BROOKLYN,BROOKLYN,993402.0,192072.0,Unspecified,BROOKLYN,,,,,,,,40.69386531145636,-73.96699678732774,"(40.69386531145637, -73.96699678732773)"
1113612,39345796,2018-06-01 02:16:30,06/01/2018 02:41:07 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,10040.0,4486 BROADWAY,BROADWAY,FAIRVIEW AVENUE,WEST 192 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,06/01/2018 10:16:30 AM,06/01/2018 02:41:07 AM,12 MANHATTAN,MANHATTAN,1003006.0,251702.0,Unspecified,MANHATTAN,,,,,,,,40.85751874877571,-73.93219717678865,"(40.85751874877571, -73.93219717678866)"
1113613,39348559,2018-06-01 02:16:41,06/01/2018 03:36:52 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11226.0,1901 ALBEMARLE ROAD,ALBEMARLE ROAD,EAST 19 STREET,OCEAN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/01/2018 10:16:41 AM,06/01/2018 03:36:52 AM,14 BROOKLYN,BROOKLYN,994936.0,175050.0,Unspecified,BROOKLYN,,,,,,,,40.64714201489816,-73.96149198382562,"(40.64714201489816, -73.96149198382562)"
1113614,39343236,2018-06-01 02:17:35,08/28/2018 11:27:38 AM,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10014.0,26 LITTLE WEST 12 STREET,LITTLE WEST 12 STREET,9 AVENUE,WASHINGTON STREET,,,ADDRESS,NEW YORK,,,Closed,07/04/2018 08:41:58 AM,08/28/2018 11:26:28 AM,02 MANHATTAN,MANHATTAN,982240.0,208880.0,Unspecified,MANHATTAN,,,Other,,,,,40.7400037441392,-74.00725332089405,"(40.740003744139194, -74.00725332089404)"
1113615,39345195,2018-06-01 02:17:37,06/01/2018 03:35:52 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11226.0,68 EAST 19 STREET,EAST 19 STREET,TENNIS COURT,ALBEMARLE ROAD,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/01/2018 10:17:37 AM,06/01/2018 03:35:52 AM,14 BROOKLYN,BROOKLYN,994839.0,175344.0,Unspecified,BROOKLYN,,,,,,,,40.64794909772603,-73.96184107097778,"(40.647949097726034, -73.96184107097778)"
