751551,38926294,2018-04-13 01:54:30,04/13/2018 04:06:06 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11103,42-12 BROADWAY,BROADWAY,42 STREET,43 STREET,,,ADDRESS,ASTORIA,,Precinct,Closed,04/13/2018 09:54:30 AM,04/13/2018 04:06:06 AM,01 QUEENS,QUEENS,1007183.0,215494.0,Unspecified,QUEENS,,,,,,,,40.75812799455368,-73.91722104795205,"(40.75812799455369, -73.91722104795207)"
751552,38927678,2018-04-13 01:56:00,04/13/2018 08:01:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10009,601 EAST   11 STREET,EAST   11 STREET,AVENUE B,AVENUE C,,,ADDRESS,NEW YORK,,,Closed,,04/13/2018 08:01:00 PM,03 MANHATTAN,MANHATTAN,990040.0,204261.0,Unspecified,MANHATTAN,,,,,,,,40.72732405888742,-73.97911008081483,"(40.72732405888742, -73.97911008081483)"
751553,38926558,2018-04-13 01:56:00,04/13/2018 08:01:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10009,182 AVENUE B,AVENUE B,E 11 ST,E 12 ST,,,ADDRESS,NEW YORK,,,Closed,,04/13/2018 08:01:00 PM,03 MANHATTAN,MANHATTAN,989988.0,204404.0,Unspecified,MANHATTAN,,,,,,,,40.727716592914845,-73.97929757127402,"(40.72771659291484, -73.97929757127402)"
751554,38920241,2018-04-13 01:56:34,04/13/2018 03:29:47 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10031,619 WEST 141 STREET,WEST 141 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,Precinct,Closed,04/13/2018 09:56:34 AM,04/13/2018 03:29:47 AM,09 MANHATTAN,MANHATTAN,997274.0,239546.0,Unspecified,MANHATTAN,,,,,,,,40.82416439476968,-73.95294192329597,"(40.824164394769674, -73.95294192329597)"
751555,38918672,2018-04-13 01:56:39,04/13/2018 02:32:04 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11249,106 BEDFORD AVENUE,BEDFORD AVENUE,NORTH 12 STREET,NORTH 11 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/13/2018 09:56:39 AM,04/13/2018 02:32:04 AM,01 BROOKLYN,BROOKLYN,996666.0,201665.0,Unspecified,BROOKLYN,,,,,,,,40.72019184996611,-73.95520872378987,"(40.72019184996611, -73.95520872378988)"
751556,38932175,2018-04-13 01:57:00,04/13/2018 08:01:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10009,,,,,EAST 11 STREET,AVENUE B,INTERSECTION,NEW YORK,,,Closed,,04/13/2018 08:01:00 PM,03 MANHATTAN,MANHATTAN,989940.0,204313.0,Unspecified,MANHATTAN,,,,,,,,40.72746685110554,-73.97947082991037,"(40.72746685110554, -73.97947082991038)"
751557,38923661,2018-04-13 01:57:55,04/13/2018 07:00:46 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10040,30 BOGARDUS PLACE,BOGARDUS PLACE,HILLSIDE AVENUE,ELLWOOD STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,04/13/2018 09:57:55 AM,04/13/2018 07:00:46 AM,12 MANHATTAN,MANHATTAN,1003910.0,252315.0,Unspecified,MANHATTAN,,,,,,,,40.85919928257615,-73.92892742586055,"(40.85919928257615, -73.92892742586055)"
751558,38934876,2018-04-13 01:58:00,04/13/2018 08:01:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10009,AVENUE B,AVENUE B,EAST   11 STREET,EAST   12 STREET,,,BLOCKFACE,NEW YORK,,,Closed,,04/13/2018 08:01:00 PM,03 MANHATTAN,MANHATTAN,990005.0,204429.0,Unspecified,MANHATTAN,,,,,,,,40.727785200774825,-73.9792362147114,"(40.72778520077482, -73.9792362147114)"
751559,38929489,2018-04-13 01:58:00,04/13/2018 07:22:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10014,106 CHARLES STREET,CHARLES STREET,BLEECKER ST,HUDSON ST,,,ADDRESS,NEW YORK,,,Closed,,04/13/2018 07:22:00 PM,02 MANHATTAN,MANHATTAN,982736.0,206890.0,Unspecified,MANHATTAN,,,,,,,,40.73454178524831,-74.00546299883666,"(40.73454178524831, -74.00546299883665)"
751560,38930449,2018-04-13 02:01:00,04/18/2018 10:15:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10029,,,,,EAST 107 STREET,LEXINGTON AVENUE,INTERSECTION,NEW YORK,,,Closed,,04/18/2018 10:15:00 PM,11 MANHATTAN,MANHATTAN,999262.0,228164.0,Unspecified,MANHATTAN,,,,,,,,40.792920806732596,-73.94578437325998,"(40.79292080673259, -73.94578437325998)"
751561,38920908,2018-04-13 02:01:45,04/13/2018 02:02:27 AM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,NYC Street Address,,,,,,,,,,,,Closed,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
751562,38931811,2018-04-13 02:02:00,04/13/2018 03:10:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,,,5 AVE,33 ST E,INTERSECTION,,,,Closed,,04/13/2018 03:10:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
751563,38920937,2018-04-13 02:02:03,04/13/2018 04:00:04 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 166 STREET,WEST 167 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,04/13/2018 10:02:03 AM,04/13/2018 04:00:04 AM,12 MANHATTAN,MANHATTAN,1001495.0,244885.0,Unspecified,MANHATTAN,,,,,,,,40.8388111804014,-73.93767696356736,"(40.8388111804014, -73.93767696356736)"
751564,38922950,2018-04-13 02:02:08,04/13/2018 03:01:28 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11230,959 EAST 15 STREET,EAST 15 STREET,AVENUE I,AVENUE J,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/13/2018 10:02:08 AM,04/13/2018 03:01:28 AM,14 BROOKLYN,BROOKLYN,994915.0,167429.0,Unspecified,BROOKLYN,,,,,,,,40.62622402096378,-73.96157970462794,"(40.62622402096378, -73.96157970462794)"
751565,38934914,2018-04-13 02:05:00,04/13/2018 02:25:00 AM,DOT,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,,11218,,,,,16 AVENUE,41 STREET,INTERSECTION,BROOKLYN,,,Closed,,04/13/2018 02:25:00 AM,Unspecified BROOKLYN,BROOKLYN,989567.0,170812.0,Unspecified,BROOKLYN,,,,,,,,40.63551446487788,-73.98084302435454,"(40.63551446487788, -73.98084302435454)"
751566,38923388,2018-04-13 02:06:39,04/13/2018 02:07:28 AM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,NYC Street Address,,,,,,,,,,,,Closed,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,,,,,,,,,,
751567,38922741,2018-04-13 02:06:50,04/13/2018 03:02:29 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10459,1226 PROSPECT AVENUE,PROSPECT AVENUE,EAST 167 STREET,HOME STREET,,,ADDRESS,BRONX,,Precinct,Closed,04/13/2018 10:06:50 AM,04/13/2018 03:02:29 AM,02 BRONX,BRONX,1012321.0,240583.0,Unspecified,BRONX,,,,,,,,40.826975659851534,-73.89857007731098,"(40.82697565985153, -73.89857007731098)"
751568,38921054,2018-04-13 02:08:05,04/13/2018 03:40:55 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10011,135 WEST 23 STREET,WEST 23 STREET,AVENUE OF THE AMERICAS,7 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,04/13/2018 10:08:05 AM,04/13/2018 03:40:55 AM,04 MANHATTAN,MANHATTAN,985936.0,210112.0,Unspecified,MANHATTAN,,,,,,,,40.74338534496817,-73.99391556232348,"(40.743385344968175, -73.99391556232348)"
751569,38920290,2018-04-13 02:08:17,04/13/2018 03:13:36 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,1560 EAST 102 STREET,EAST 102 STREET,SEAVIEW AVENUE,BELT PARKWAY,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/13/2018 10:08:17 AM,04/13/2018 03:13:36 AM,18 BROOKLYN,BROOKLYN,1016237.0,170675.0,Unspecified,BROOKLYN,,,,,,,,40.63508226936547,-73.88475260800287,"(40.63508226936547, -73.88475260800288)"
751570,38930451,2018-04-13 02:10:00,04/19/2018 01:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10018,315 WEST   38 STREET,WEST   38 STREET,8 AVE,9 AVE,,,ADDRESS,NEW YORK,,,Closed,,04/19/2018 01:45:00 AM,04 MANHATTAN,MANHATTAN,986373.0,214349.0,Unspecified,MANHATTAN,,,,,,,,40.755014748046435,-73.99233717892388,"(40.755014748046435, -73.99233717892388)"
751571,38925265,2018-04-13 02:10:23,04/13/2018 02:57:24 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11354,34-25 LINDEN PLACE,LINDEN PLACE,34 AVENUE,35 AVENUE,,,ADDRESS,FLUSHING,,Precinct,Closed,04/13/2018 10:10:23 AM,04/13/2018 02:57:24 AM,07 QUEENS,QUEENS,1030988.0,218462.0,Unspecified,QUEENS,,,,,,,,40.76618058536933,-73.83127404782202,"(40.766180585369334, -73.83127404782203)"
751572,38922924,2018-04-13 02:11:44,04/13/2018 05:03:32 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11370,77-19 DITMARS BOULEVARD,DITMARS BOULEVARD,77 STREET,78 STREET,,,ADDRESS,EAST ELMHURST,,Precinct,Closed,04/13/2018 10:11:44 AM,04/13/2018 05:03:32 AM,01 QUEENS,QUEENS,1014103.0,219344.0,Unspecified,QUEENS,,,,,,,,40.76867458760972,-73.89222554167894,"(40.76867458760973, -73.89222554167894)"
751573,38921113,2018-04-13 02:12:06,04/13/2018 02:53:22 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11418,84-25 108 STREET,108 STREET,PARK LANE SOUTH,85 AVENUE,,,ADDRESS,RICHMOND HILL,,Precinct,Closed,04/13/2018 10:12:06 AM,04/13/2018 02:53:22 AM,09 QUEENS,QUEENS,1028078.0,194523.0,Unspecified,QUEENS,,,,,,,,40.7004889327012,-73.84193517623774,"(40.7004889327012, -73.84193517623773)"
751574,38931424,2018-04-13 02:13:00,04/13/2018 08:05:00 AM,DEP,Department of Environmental Protection,Water System,No Water (WNW),,11201,143 MONTAGUE STREET,MONTAGUE STREET,HENRY ST,CLINTON ST,,,ADDRESS,BROOKLYN,,,Closed,,04/13/2018 08:05:00 AM,02 BROOKLYN,BROOKLYN,986021.0,192343.0,Unspecified,BROOKLYN,,,,,,,,40.694613698615534,-73.99361348946881,"(40.69461369861554, -73.99361348946881)"
751575,38919548,2018-04-13 02:13:03,04/13/2018 03:20:39 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10031,618 WEST 142 STREET,WEST 142 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,Precinct,Closed,04/13/2018 10:13:03 AM,04/13/2018 03:20:39 AM,09 MANHATTAN,MANHATTAN,997413.0,239762.0,Unspecified,MANHATTAN,,,,,,,,40.82475704729997,-73.95243926741446,"(40.82475704729997, -73.95243926741446)"
751576,38928772,2018-04-13 02:15:00,04/13/2018 03:07:32 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11212,121 TAPSCOTT STREET,TAPSCOTT STREET,SUTTER AVENUE,BLAKE AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/13/2018 10:15:00 AM,04/13/2018 03:07:32 AM,16 BROOKLYN,BROOKLYN,1006386.0,181476.0,Unspecified,BROOKLYN,,,,,,,,40.66475875294282,-73.92020974509823,"(40.66475875294281, -73.92020974509823)"
751577,38927952,2018-04-13 02:15:12,04/13/2018 06:04:24 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10461,2465 TRATMAN AVENUE,TRATMAN AVENUE,ROWLAND STREET,ST PETERS AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,04/13/2018 10:15:12 AM,04/13/2018 06:04:24 AM,10 BRONX,BRONX,1026818.0,244856.0,Unspecified,BRONX,,,,,,,,40.83864582650419,-73.84616053575688,"(40.83864582650419, -73.84616053575687)"
751578,38931140,2018-04-13 02:16:37,04/13/2018 04:07:07 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11106,34-32 35 STREET,35 STREET,34 AVENUE,35 AVENUE,,,ADDRESS,ASTORIA,,Precinct,Closed,04/13/2018 10:16:37 AM,04/13/2018 04:07:07 AM,01 QUEENS,QUEENS,1005157.0,215298.0,Unspecified,QUEENS,,,,,,,,40.757595047673945,-73.92453470283596,"(40.757595047673945, -73.92453470283596)"
751579,38926541,2018-04-13 02:17:00,04/13/2018 08:01:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10009,,,,,EAST 11 STREET,AVENUE B,INTERSECTION,NEW YORK,,,Closed,,04/13/2018 08:01:00 PM,03 MANHATTAN,MANHATTAN,989940.0,204313.0,Unspecified,MANHATTAN,,,,,,,,40.72746685110554,-73.97947082991037,"(40.72746685110554, -73.97947082991038)"
751580,38935132,2018-04-13 02:18:06,04/13/2018 02:53:22 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10025,676 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 92 STREET,WEST 93 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,04/13/2018 10:18:06 AM,04/13/2018 02:53:22 AM,07 MANHATTAN,MANHATTAN,992044.0,227838.0,Unspecified,MANHATTAN,,,,,,,,40.79203533862656,-73.97185245437274,"(40.79203533862656, -73.97185245437274)"
751581,38928473,2018-04-13 02:19:17,04/13/2018 05:28:42 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11225,921 WASHINGTON AVENUE,WASHINGTON AVENUE,CROWN STREET,MONTGOMERY STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/13/2018 10:19:17 AM,04/13/2018 05:28:42 AM,09 BROOKLYN,BROOKLYN,994869.0,182390.0,Unspecified,BROOKLYN,,,,,,,,40.667288783297,-73.96172186640175,"(40.667288783296996, -73.96172186640173)"
751582,38934756,2018-04-13 02:23:20,04/13/2018 06:21:14 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11216,181 MACDONOUGH STREET,MACDONOUGH STREET,THROOP AVENUE,MARCUS GARVEY BOULEVARD,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/13/2018 10:23:20 AM,04/13/2018 06:21:14 AM,03 BROOKLYN,BROOKLYN,1001154.0,187592.0,Unspecified,BROOKLYN,,,,,,,,40.68155733057984,-73.93905339026689,"(40.681557330579835, -73.93905339026689)"
751583,38933046,2018-04-13 02:27:00,04/18/2018 10:15:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,10019,200 WEST   54 STREET,WEST   54 STREET,7 AVE,BROADWAY,,,ADDRESS,NEW YORK,,,Closed,,04/18/2018 10:15:00 PM,05 MANHATTAN,MANHATTAN,989348.0,217496.0,Unspecified,MANHATTAN,,,,,,,,40.76365124231565,-73.9815967368539,"(40.76365124231566, -73.98159673685389)"
751584,38931302,2018-04-13 02:27:00,04/13/2018 07:02:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11238,,,,,VANDERBILT AVENUE,STERLING PLACE,INTERSECTION,BROOKLYN,,,Closed,,04/13/2018 07:02:00 PM,08 BROOKLYN,BROOKLYN,992711.0,185529.0,Unspecified,BROOKLYN,,,,,,,,40.675906959934544,-73.96949683243439,"(40.675906959934544, -73.96949683243439)"
751585,38930238,2018-04-13 02:28:44,04/13/2018 02:55:23 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11209,374 87 STREET,87 STREET,3 AVENUE,4 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/13/2018 10:28:44 AM,04/13/2018 02:55:23 AM,10 BROOKLYN,BROOKLYN,976055.0,165993.0,Unspecified,BROOKLYN,,,,,,,,40.622285131094095,-74.02952046281379,"(40.62228513109409, -74.0295204628138)"
751586,38927812,2018-04-13 02:29:09,05/02/2018 05:00:28 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11219,5815 13 AVENUE,13 AVENUE,58 STREET,59 STREET,,,ADDRESS,BROOKLYN,,,Closed,05/13/2018 02:29:09 AM,05/02/2018 05:00:28 PM,12 BROOKLYN,BROOKLYN,984945.0,168744.0,Unspecified,BROOKLYN,,,,,,,,40.62983981154272,-73.99749615085683,"(40.629839811542716, -73.99749615085683)"
751587,38926771,2018-04-13 02:31:25,04/13/2018 03:45:59 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10463,445 WEST 238 STREET,WEST 238 STREET,WALDO AVENUE,GREYSTONE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,04/13/2018 10:31:25 AM,04/13/2018 03:45:59 AM,08 BRONX,BRONX,1010592.0,262532.0,Unspecified,BRONX,,,,,,,,40.8872243832286,-73.9047312734913,"(40.8872243832286, -73.9047312734913)"
751588,38926559,2018-04-13 02:32:43,04/13/2018 03:49:01 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11101,5-30 50 AVENUE,50 AVENUE,5 STREET,VERNON BOULEVARD,,,ADDRESS,LONG ISLAND CITY,,Precinct,Closed,04/13/2018 10:32:43 AM,04/13/2018 03:49:01 AM,02 QUEENS,QUEENS,996421.0,210012.0,Unspecified,QUEENS,,,,,,,,40.743102655435706,-73.95607747343337,"(40.7431026554357, -73.95607747343337)"
751589,38932106,2018-04-13 02:33:59,04/13/2018 05:08:34 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10468,2508 DEVOE TERRACE,DEVOE TERRACE,BEND,WEST 190 STREET,,,ADDRESS,BRONX,,Precinct,Closed,04/13/2018 10:33:59 AM,04/13/2018 05:08:34 AM,07 BRONX,BRONX,1010744.0,254635.0,Unspecified,BRONX,,,,,,,,40.865549114557965,-73.90421277992195,"(40.86554911455796, -73.90421277992193)"
751590,38926755,2018-04-13 02:35:39,04/13/2018 03:45:59 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10463,474 WEST 238 STREET,WEST 238 STREET,GREYSTONE AVENUE,FIELDSTON ROAD,,,ADDRESS,BRONX,,Precinct,Closed,04/13/2018 10:35:39 AM,04/13/2018 03:45:59 AM,08 BRONX,BRONX,1010246.0,262631.0,Unspecified,BRONX,,,,,,,,40.88749713300381,-73.90598223511111,"(40.88749713300381, -73.90598223511111)"
751591,38934683,2018-04-13 02:35:58,04/20/2018 04:32:09 PM,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,1-2 Family Dwelling,11203,453 EAST   43 STREET,EAST   43 STREET,CORTELYOU ROAD,CLARENDON ROAD,,,ADDRESS,BROOKLYN,,,Closed,05/13/2018 02:35:58 AM,04/20/2018 04:32:09 PM,17 BROOKLYN,BROOKLYN,1001903.0,174077.0,Unspecified,BROOKLYN,,,,,,,,40.644460193686434,-73.93638829075984,"(40.64446019368644, -73.93638829075984)"
751592,38932875,2018-04-13 02:36:08,04/13/2018 03:45:59 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10463,,,,,WEST  238 STREET,WALDO AVENUE,INTERSECTION,BRONX,,Precinct,Closed,04/13/2018 10:36:08 AM,04/13/2018 03:45:59 AM,08 BRONX,BRONX,1010757.0,262480.0,Unspecified,BRONX,,,,,,,,40.8870811655748,-73.90413473921903,"(40.8870811655748, -73.90413473921903)"
751593,38933181,2018-04-13 02:36:39,04/13/2018 06:01:54 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,231 EAST 14 STREET,EAST 14 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,04/13/2018 10:36:39 AM,04/13/2018 06:01:54 AM,06 MANHATTAN,MANHATTAN,988030.0,206313.0,Unspecified,MANHATTAN,,,,,,,,40.73295738406726,-73.98636086878214,"(40.732957384067255, -73.98636086878214)"
751594,38928843,2018-04-13 02:37:46,04/13/2018 05:08:34 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,2509 DEVOE TERRACE,DEVOE TERRACE,BEND,WEST 190 STREET,,,ADDRESS,BRONX,,Precinct,Closed,04/13/2018 10:37:46 AM,04/13/2018 05:08:34 AM,07 BRONX,BRONX,1010702.0,254557.0,Unspecified,BRONX,,,,,,,,40.86533515430168,-73.90436493576901,"(40.86533515430168, -73.90436493576902)"
751595,38934095,2018-04-13 02:39:00,05/08/2018 11:15:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,,,5 AVE,30 ST E,INTERSECTION,,,,Closed,,05/08/2018 11:15:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
751596,38931231,2018-04-13 02:39:33,04/13/2018 04:51:26 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10002,,,,,HENRY STREET,JEFFERSON STREET,INTERSECTION,NEW YORK,,Precinct,Closed,04/13/2018 10:39:33 AM,04/13/2018 04:51:26 AM,03 MANHATTAN,MANHATTAN,987410.0,199228.0,Unspecified,MANHATTAN,,,,,,,,40.71351101768469,-73.98860130152585,"(40.71351101768469, -73.98860130152585)"
751597,38932008,2018-04-13 02:39:53,04/13/2018 03:45:59 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10463,3636 GREYSTONE AVENUE,GREYSTONE AVENUE,WEST 236 STREET,WEST 238 STREET,,,ADDRESS,BRONX,,Precinct,Closed,04/13/2018 10:39:53 AM,04/13/2018 03:45:59 AM,08 BRONX,BRONX,1010346.0,262306.0,Unspecified,BRONX,,,,,,,,40.886604815461936,-73.90562183935278,"(40.88660481546194, -73.90562183935278)"
751598,38929497,2018-04-13 02:40:00,04/13/2018 07:22:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10014,74 CHARLES STREET,CHARLES STREET,W 4 ST,BLEECKER ST,,,ADDRESS,NEW YORK,,,Closed,,04/13/2018 07:22:00 PM,02 MANHATTAN,MANHATTAN,983214.0,206984.0,Unspecified,MANHATTAN,,,,,,,,40.734799860994116,-74.00373823560987,"(40.734799860994116, -74.00373823560987)"
751599,38926756,2018-04-13 02:40:30,04/13/2018 05:08:34 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10468,2511 DEVOE TERRACE,DEVOE TERRACE,BEND,WEST 190 STREET,,,ADDRESS,BRONX,,Precinct,Closed,04/13/2018 10:40:30 AM,04/13/2018 05:08:34 AM,07 BRONX,BRONX,1010710.0,254576.0,Unspecified,BRONX,,,,,,,,40.86538727953181,-73.90433593742087,"(40.86538727953181, -73.90433593742088)"
751600,38926741,2018-04-13 02:41:11,04/15/2018 02:10:14 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11221,1041 BUSHWICK AVENUE,BUSHWICK AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,04/15/2018 02:10:14 AM,04 BROOKLYN,BROOKLYN,1006170.0,191075.0,Unspecified,BROOKLYN,,,,,,,,40.69110636401648,-73.92095710568977,"(40.69110636401648, -73.92095710568977)"
751601,38927934,2018-04-13 02:41:25,04/13/2018 03:47:00 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10463,3636 GREYSTONE AVENUE,GREYSTONE AVENUE,WEST 236 STREET,WEST 238 STREET,,,ADDRESS,BRONX,,Precinct,Closed,04/13/2018 10:41:25 AM,04/13/2018 03:47:00 AM,08 BRONX,BRONX,1010346.0,262306.0,Unspecified,BRONX,,,,,,,,40.886604815461936,-73.90562183935278,"(40.88660481546194, -73.90562183935278)"
751602,38929201,2018-04-13 02:41:36,04/13/2018 04:07:07 AM,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Street/Sidewalk,11228,82 BAY 8 STREET,BAY 8 STREET,86 STREET,BENSON AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/13/2018 10:41:36 AM,04/13/2018 04:07:07 AM,11 BROOKLYN,BROOKLYN,980992.0,161678.0,Unspecified,BROOKLYN,,,,,,,,40.61044454114847,-74.01173405828669,"(40.61044454114847, -74.01173405828669)"
751603,38933080,2018-04-13 02:42:54,06/12/2018 06:09:13 AM,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Spoiled,Restaurant/Bar/Deli/Bakery,11218,683 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,,,,,LATLONG,BROOKLYN,,,Closed,06/12/2018 02:42:54 AM,06/12/2018 06:09:13 AM,14 BROOKLYN,BROOKLYN,992876.0,172741.0,Unspecified,BROOKLYN,,,,,,,,40.640806553359354,-73.96891834121877,"(40.64080655335935, -73.96891834121877)"
751604,38933226,2018-04-13 02:43:42,06/12/2018 06:09:13 AM,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Worker Hygiene,Restaurant/Bar/Deli/Bakery,11218,683 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,,,,,LATLONG,BROOKLYN,,,Closed,06/12/2018 02:43:42 AM,06/12/2018 06:09:13 AM,14 BROOKLYN,BROOKLYN,992876.0,172741.0,Unspecified,BROOKLYN,,,,,,,,40.640806553359354,-73.96891834121877,"(40.64080655335935, -73.96891834121877)"
751605,38929623,2018-04-13 02:44:07,04/13/2018 03:41:56 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11368,40-29 97 STREET,97 STREET,40 ROAD,41 AVENUE,,,ADDRESS,CORONA,,Precinct,Closed,04/13/2018 10:44:07 AM,04/13/2018 03:41:56 AM,04 QUEENS,QUEENS,1020840.0,211967.0,Unspecified,QUEENS,,,,,,,,40.74840131438332,-73.86794399685955,"(40.74840131438332, -73.86794399685955)"
751606,38927470,2018-04-13 02:44:12,04/13/2018 05:25:40 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10469,2727 MORGAN AVENUE,MORGAN AVENUE,ALLERTON AVENUE,ARNOW AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,04/13/2018 10:44:12 AM,04/13/2018 05:25:40 AM,11 BRONX,BRONX,1027039.0,254746.0,Unspecified,BRONX,,,,,,,,40.8657898291969,-73.84529872764567,"(40.8657898291969, -73.84529872764567)"
